customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,tenure_years,lifecycle_stage,avg_monthly_spending,price_tier,expected_total,spending_ratio,is_high_value,total_services,has_internet,has_phone,has_streaming,has_security,engagement_level,contract_level,has_long_contract,uses_paperless,risky_payment,uses_auto_payment,has_family,family_size,senior_with_dependents,single_senior,customer_profile,churn_risk_score,is_high_risk,value_risk_ratio,engagement_per_dollar,cluster,Churn_binary,segment_name
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,2-4 Years,0,3.583333333333333,Mature,55.608139534883726,Medium,2423.05,0.9864276726965202,0,3,1,1,1,0,Medium,1,1,1,0,0,1,2,0,0,Adult with Family,1,0,1195.575,0.0532386867790594,0,0,At-Risk Mid-Tier
4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,No,2-4 Years,0,3.9166666666666665,Mature,18.9468085106383,Low,907.1,0.9806188745732848,0,1,0,1,0,0,Low,2,1,0,0,1,1,3,0,0,Adult with Family,2,0,296.8333333333333,0.0518134715025906,2,0,Budget Committed
9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,0-1 Year,1,0.25,New,45.75,Medium,151.2,0.9017739816031538,0,2,1,1,0,0,Low,0,0,0,0,1,0,1,0,0,Adult Alone,7,1,17.15625,0.0396825396825396,3,0,High-Risk New
8631-NBHFZ,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,Yes,4+ Years,0,5.5,Loyal,78.10000000000001,High,5240.400000000001,0.983439539054451,1,7,1,1,1,1,High,2,1,0,0,1,1,3,1,0,Senior with Family,0,0,5154.6,0.08816120906801,1,1,Loyal Premium
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,No,4+ Years,0,4.583333333333333,Loyal,56.72545454545455,Medium,3038.75,1.0263672999424296,0,4,1,1,0,1,Medium,2,1,1,0,1,1,3,0,0,Adult with Family,0,0,3119.9,0.0723981900452488,1,0,Loyal Premium
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,No,2-4 Years,0,2.4166666666666665,Mature,18.25862068965517,Low,553.9000000000001,0.9542259866642636,0,1,0,1,0,0,Low,1,1,0,0,0,0,1,0,0,Adult Alone,2,0,176.5,0.0523560209424083,2,0,Budget Committed
8800-JOOCF,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,0-1 Year,1,1.0,Growing,80.54583333333333,High,1008.6,0.957359350237718,0,3,1,1,1,0,Medium,0,0,1,1,0,1,2,0,0,Adult with Family,9,1,96.655,0.0356930398572278,3,0,High-Risk New
1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,No,4+ Years,0,5.5,Loyal,105.10378787878788,High,6943.2,0.9989415627430086,1,6,1,1,1,1,High,0,0,1,1,0,1,2,0,0,Adult with Family,6,1,990.9785714285716,0.0570342205323193,1,0,Loyal Premium
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,2-4 Years,0,2.9166666666666665,Mature,99.89428571428572,High,3549.0,0.9848732394366198,0,5,1,1,1,1,High,0,0,1,1,0,0,1,0,1,Senior Alone,7,1,437.0375,0.04930966469428,0,1,At-Risk Mid-Tier
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,Yes,0-1 Year,1,0.8333333333333334,Growing,91.43,High,898.0,1.0170189098998887,0,4,1,1,1,1,Medium,0,0,1,1,0,1,2,0,0,Senior with Family,9,1,91.43,0.0445434298440979,3,1,High-Risk New
0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,No,2-4 Years,0,2.25,Mature,71.44444444444444,High,2045.25,0.9427000610873548,0,2,1,1,0,0,Low,0,0,1,0,1,1,3,0,0,Adult with Family,5,0,321.5,0.0264026402640264,0,0,At-Risk Mid-Tier
2386-OWURY,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,No,4+ Years,0,4.833333333333333,Loyal,100.3051724137931,High,5527.4,1.0523297880037623,1,5,1,1,1,0,High,0,0,1,1,0,0,1,0,0,Adult Alone,6,1,831.1,0.0524658971668415,0,0,At-Risk Mid-Tier
1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,6110.2,Yes,4+ Years,0,4.5,Loyal,113.15185185185184,High,5926.5,1.030822437789962,1,8,1,1,1,1,High,2,1,0,0,1,1,2,0,0,Adult with Family,1,0,3055.1,0.0728929384965831,1,1,Loyal Premium
0310-VQXAM,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No,0-1 Year,1,0.75,Growing,19.866666666666667,Low,178.65,0.9952685777901475,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,22.35,0.0503778337531486,3,0,High-Risk New
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,Yes,0-1 Year,1,0.1666666666666666,New,14.15,Low,38.6,0.7146464646464646,0,1,0,1,0,0,Low,1,1,0,0,1,0,1,0,0,Adult Alone,4,0,5.66,0.0518134715025906,2,1,Budget Committed
3453-RTHJQ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435.0,No,0-1 Year,1,0.5,New,72.5,Medium,414.6,1.046679499518768,0,2,1,1,0,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,43.5,0.0289435600578871,3,0,High-Risk New
6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,Yes,2-4 Years,0,2.1666666666666665,Mature,90.45384615384616,High,2372.5,0.9908573836107016,0,4,1,1,1,0,Medium,0,0,1,1,0,0,1,0,1,Senior Alone,7,1,293.975,0.0438356164383561,0,1,At-Risk Mid-Tier
6278-FEPBZ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,0-1 Year,1,0.75,Growing,20.683333333333334,Low,182.25,1.0158253751705322,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,23.26875,0.0493827160493827,3,0,High-Risk New
4280-DLSHD,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,No,0-1 Year,1,0.6666666666666666,Growing,55.73125,Medium,438.0,1.015603644646925,0,4,1,1,0,1,Medium,0,0,1,0,0,1,2,0,0,Adult with Family,6,1,63.69285714285714,0.0730593607305936,3,0,High-Risk New
1508-DFXCU,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912.0,No,0-1 Year,1,1.0,Growing,76.0,High,977.4,0.9321340964840557,0,3,1,1,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,91.2,0.0368324125230202,3,0,High-Risk New
8614-VGMMV,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,Yes,1-2 Years,0,1.25,Growing,45.30333333333333,Medium,736.5,0.9214237288135592,0,2,1,1,0,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,8,1,75.50555555555555,0.0407331975560081,3,1,High-Risk New
7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,No,2-4 Years,0,3.583333333333333,Mature,83.29302325581395,High,3448.6,1.038265306122449,0,6,1,1,1,1,High,1,1,1,1,0,1,2,0,0,Adult with Family,4,0,716.3199999999999,0.0748129675810473,0,0,At-Risk Mid-Tier
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,2-4 Years,0,3.5,Mature,100.54642857142856,High,4212.599999999999,1.0022190051262578,1,5,1,1,1,0,High,0,0,1,1,0,0,1,0,0,Adult Alone,7,1,527.86875,0.0498504486540378,0,0,At-Risk Mid-Tier
2930-UOTMB,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,Yes,2-4 Years,0,2.583333333333333,Mature,64.33225806451613,Medium,2022.75,0.9854478072884496,0,5,1,1,0,1,High,0,0,0,0,1,0,1,0,0,Adult Alone,4,0,398.86,0.0766283524904214,0,1,At-Risk Mid-Tier
7973-DZRKH,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,No,4+ Years,0,5.5,Loyal,89.84924242424243,High,6002.7,0.9877325649183004,1,5,1,1,0,1,High,2,1,1,0,1,1,2,0,0,Adult with Family,1,0,2965.025,0.0549752611324903,1,0,Loyal Premium
5914-DVBWJ,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes,1-2 Years,0,1.5,Growing,83.65833333333333,High,1538.1,0.9783964654668312,0,4,1,1,0,0,Medium,0,0,1,1,0,0,1,0,1,Senior Alone,8,1,167.31666666666666,0.0468110005851375,0,1,At-Risk Mid-Tier
7698-YFGEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,No,0-1 Year,1,0.0833333333333333,New,20.0,Low,20.0,0.9523809523809524,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,2.5,0.05,3,0,High-Risk New
2533-QVMSK,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5638.3,Yes,4+ Years,0,5.083333333333333,Loyal,92.43114754098362,High,5740.099999999999,0.98209402379335,1,5,1,1,1,0,High,2,1,1,1,0,1,2,0,0,Adult with Family,3,0,1409.575,0.053134962805526,1,1,Loyal Premium
9773-PEQBZ,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,No,0-1 Year,1,0.8333333333333334,Growing,79.725,High,798.5,0.99718574108818,0,3,1,1,0,0,Medium,0,0,0,1,0,0,1,0,0,Adult Alone,8,1,88.58333333333333,0.0375704445835942,3,0,High-Risk New
8644-XLFBW,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,0-1 Year,1,0.0833333333333333,New,71.65,High,71.65,0.9862353750860288,0,2,1,1,0,0,Low,0,0,1,1,0,0,1,0,1,Senior Alone,9,1,7.165000000000001,0.0279134682484298,3,1,High-Risk New
0650-BWOZN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,No,1-2 Years,0,1.5,Growing,75.525,High,1323.9,1.026077439806778,0,3,1,1,0,0,Medium,0,0,1,1,0,0,1,0,1,Senior Alone,7,1,169.93125,0.0407885791978246,0,0,At-Risk Mid-Tier
8625-AZYZY,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,Yes,1-2 Years,0,2.0,Growing,105.93541666666664,High,2511.6000000000004,1.011880124174162,0,6,1,1,1,1,High,0,0,1,1,0,1,2,0,0,Adult with Family,8,1,282.4944444444444,0.0573339703774486,0,1,At-Risk Mid-Tier
7785-RDVIG,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,No,0-1 Year,1,0.25,New,18.23333333333333,Low,57.900000000000006,0.928692699490662,0,1,0,1,0,0,Low,0,0,0,0,0,1,3,0,0,Adult with Family,7,1,6.8375,0.0518134715025906,3,0,High-Risk New
9602-WCXPI,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,No,4+ Years,0,4.166666666666667,Loyal,19.781,Low,1007.5,0.9807139315815568,0,1,0,1,0,0,Low,1,1,0,0,1,0,1,0,0,Adult Alone,1,0,494.525,0.0496277915632754,2,0,Budget Committed
2903-YYTBW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,No,0-1 Year,1,0.0833333333333333,New,44.55,Medium,44.55,0.9780461031833152,0,2,1,1,0,0,Low,0,0,0,1,0,1,3,0,0,Adult with Family,9,1,4.455,0.0448933782267115,3,0,High-Risk New
3620-MWJNE,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87.3,No,0-1 Year,1,0.1666666666666666,New,43.65,Medium,108.9,0.7943585077343038,0,4,1,1,0,1,Medium,0,0,1,0,0,0,1,0,0,Adult Alone,6,1,12.471428571428572,0.0734618916437098,3,0,High-Risk New
8573-JGCZW,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,No,1-2 Years,0,1.4166666666666667,Growing,20.679411764705883,Low,334.04999999999995,1.049246381137144,0,1,0,1,0,0,Low,1,1,1,0,1,0,1,0,0,Adult Alone,3,0,87.8875,0.0508905852417302,2,0,Budget Committed
6837-HAEVO,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297.75,No,4+ Years,0,5.75,Loyal,105.7644927536232,High,7245.0,1.0071418713773117,1,6,1,1,1,1,High,2,1,1,1,0,1,3,0,0,Adult with Family,3,0,1824.4375,0.0571428571428571,1,0,Loyal Premium
6701-YVNQG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,No,4+ Years,0,6.0,Loyal,87.52361111111111,High,6386.400000000001,0.9865829602028994,1,8,1,1,1,1,High,2,1,1,0,1,1,2,0,0,Adult with Family,1,0,3150.85,0.0901916572717023,1,0,Loyal Premium
9306-CPCBC,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,210.3,Yes,0-1 Year,1,0.25,New,70.10000000000001,High,222.75,0.9398882681564248,0,2,1,1,0,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,21.03,0.0269360269360269,3,1,High-Risk New
4304-XUMGI,Male,1,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822.45,No,4+ Years,0,4.166666666666667,Loyal,76.449,High,3757.500000000001,1.0170147665292002,1,6,1,1,1,1,High,2,1,1,0,1,1,3,1,0,Senior with Family,0,0,3822.45,0.0798403193612774,1,0,Loyal Premium
9504-YAZWB,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,No,4+ Years,0,4.416666666666667,Loyal,19.782075471698118,Low,1073.25,0.9759832441238072,0,1,0,1,0,0,Low,2,1,0,0,0,0,1,0,0,Adult Alone,1,0,524.225,0.0493827160493827,2,0,Budget Committed
8819-ZBYNA,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,6393.65,No,4+ Years,0,4.833333333333333,Loyal,110.2353448275862,High,6327.799999999999,1.0102468082416889,1,7,1,1,1,1,High,2,1,1,0,1,1,2,0,0,Adult with Family,1,0,3196.825,0.0641613198900091,1,0,Loyal Premium
6174-NRBTZ,Male,0,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.3,No,2-4 Years,0,3.8333333333333335,Mature,32.37608695652174,Low,1414.5,1.0521370540445072,0,2,1,0,0,1,Low,1,1,1,0,1,0,1,0,0,Adult Alone,2,0,496.4333333333333,0.065040650406504,2,0,Budget Committed
9481-IEBZY,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,No,4+ Years,0,6.0,Loyal,111.96527777777776,High,8128.8,0.9915988093188024,1,8,1,1,1,1,High,0,0,1,0,1,1,2,0,0,Senior with Family,4,0,1612.3,0.0708591674047829,1,0,Loyal Premium
1833-VGRUM,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,74.2,Yes,0-1 Year,1,0.0833333333333333,New,74.2,High,74.2,0.9867021276595744,0,2,1,1,0,0,Low,0,0,1,1,0,0,1,0,1,Senior Alone,9,1,7.42,0.0269541778975741,3,1,High-Risk New
6137-NICCO,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,No,0-1 Year,1,0.5,New,86.45833333333333,High,564.3,0.9176543428268176,0,5,1,1,1,1,High,0,0,1,0,0,1,3,0,0,Adult with Family,7,1,64.84375,0.0531632110579479,3,0,High-Risk New
9065-ZCPQX,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,No,4+ Years,0,6.0,Loyal,80.04374999999999,High,5677.2,1.0149607269909475,1,7,1,1,1,1,High,2,1,0,0,1,1,2,0,0,Adult with Family,0,0,5763.15,0.0887761572606214,1,0,Loyal Premium
6402-EJMWF,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238.5,No,0-1 Year,1,0.3333333333333333,New,59.625,Medium,221.2,1.0733573357335735,0,3,1,1,1,0,Medium,0,0,1,0,0,0,1,0,0,Adult Alone,6,1,34.07142857142857,0.054249547920434,3,0,High-Risk New
3620-EHIMZ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1031.7,No,4+ Years,0,4.333333333333333,Loyal,19.84038461538461,Low,1006.2,1.0243248610007942,0,1,0,1,0,0,Low,2,1,0,0,0,1,3,0,0,Adult with Family,1,0,515.85,0.0516795865633074,2,0,Budget Committed
3213-VVOLG,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,25.35,No,,1,0.0,New,25.35,Low,0.0,25.35,0,1,0,1,0,0,Low,2,1,0,0,0,1,3,0,0,Adult with Family,4,0,5.07,0.039447731755424,2,0,Budget Committed
6870-ECSHE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,34.8,No,0-1 Year,1,0.1666666666666666,New,17.4,Low,40.9,0.8305489260143197,0,1,0,1,0,0,Low,1,1,0,0,0,0,1,0,0,Adult Alone,4,0,6.959999999999999,0.0488997555012225,2,0,Budget Committed
8747-UDCOI,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,No,4+ Years,0,5.416666666666667,Loyal,20.30692307692308,Low,1257.75,1.0486196623634558,0,1,0,1,0,0,Low,2,1,0,0,1,1,2,0,0,Adult with Family,1,0,659.975,0.0516795865633074,2,0,Budget Committed
8374-XGEJJ,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4388.4,Yes,2-4 Years,0,3.583333333333333,Mature,102.05581395348835,High,4343.0,1.010220994475138,1,5,1,1,1,0,High,0,0,1,1,0,1,2,0,0,Senior with Family,7,1,548.55,0.0495049504950495,0,1,At-Risk Mid-Tier
2656-TABEH,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,420.2,Yes,0-1 Year,1,0.3333333333333333,New,105.05,High,400.8,1.0457939273270282,0,5,1,1,1,0,High,0,0,1,1,0,1,2,0,0,Adult with Family,9,1,42.02,0.0499001996007984,3,1,High-Risk New
6946-LMSQS,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,2177.45,Yes,2-4 Years,0,2.083333333333333,Mature,87.098,High,2226.25,0.9776405881692668,0,4,1,1,1,1,Medium,1,1,1,1,0,1,2,0,0,Senior with Family,4,0,435.49,0.0449185850645704,0,1,At-Risk Mid-Tier
4626-OZDTJ,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,3950.85,No,4+ Years,0,4.25,Loyal,77.46764705882353,High,4011.15,0.98472140872101,1,6,1,1,1,0,High,1,1,1,0,1,1,2,0,0,Adult with Family,0,0,3950.85,0.0762873490146217,1,0,Loyal Premium
9169-BSVIN,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827.05,No,0-1 Year,1,1.0,Growing,68.92083333333333,High,897.0,0.9209910913140312,0,5,1,1,1,1,High,0,0,0,0,1,0,1,0,0,Adult Alone,6,1,118.15,0.0668896321070234,3,0,High-Risk New
2325-ZUSFD,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,3913.3,Yes,4+ Years,0,4.75,Loyal,68.65438596491228,High,3995.7,0.9791327845472516,1,5,1,1,1,1,High,1,1,1,0,1,1,3,0,0,Adult with Family,0,0,3913.3,0.0713266761768901,1,1,Loyal Premium
8194-PEEBY,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,533.5,No,1-2 Years,0,2.0,Growing,22.229166666666668,Low,477.6,1.1147095695779357,0,1,0,1,0,0,Low,1,1,0,0,0,1,3,0,0,Adult with Family,3,0,133.375,0.050251256281407,2,0,Budget Committed
6872-HXFNF,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,No,4+ Years,0,5.333333333333333,Loyal,58.69453125,Medium,3734.4,1.0056352733308347,0,4,1,1,0,1,Medium,1,1,0,0,1,1,2,0,0,Adult with Family,0,0,3756.45,0.0685518423307626,1,0,Loyal Premium
3932-CMDTD,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,443.9,Yes,0-1 Year,1,0.3333333333333333,New,110.975,High,422.6,1.047922568460812,0,7,1,1,1,1,High,1,1,1,1,0,0,1,0,0,Adult Alone,6,1,63.41428571428571,0.0662565073355418,3,1,High-Risk New
7714-YXSMB,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,No,2-4 Years,0,2.1666666666666665,Mature,99.99807692307692,High,2613.0,0.9946250956388676,0,5,1,1,1,1,High,0,0,1,0,1,0,1,0,0,Adult Alone,5,0,433.325,0.0497512437810945,0,0,At-Risk Mid-Tier
8387-UGUSU,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,284.3,No,1-2 Years,0,1.25,Growing,18.953333333333333,Low,300.75,0.9421706710853356,0,1,0,1,0,0,Low,0,0,0,0,0,1,3,0,0,Adult with Family,6,1,40.614285714285714,0.0498753117206982,2,0,Budget Committed
1080-BWSYE,Male,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.65,1740.8,No,4+ Years,0,5.333333333333333,Loyal,27.2,Low,1641.6,1.059783270424936,0,1,0,1,0,0,Low,2,1,0,0,1,1,2,0,0,Senior with Family,1,0,870.4,0.0389863547758284,2,0,Budget Committed
4039-HEUNW,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3436.1,Yes,2-4 Years,0,3.0,Mature,95.44722222222222,High,3474.0,0.9888057553956834,0,5,1,1,1,0,High,0,0,1,1,0,1,2,0,0,Senior with Family,7,1,429.5125,0.0518134715025906,0,1,At-Risk Mid-Tier
1194-HVAIF,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.0,2462.55,No,2-4 Years,0,2.25,Mature,91.20555555555556,High,2565.0,0.9596843335931412,0,4,1,1,1,0,Medium,0,0,0,0,1,1,2,0,0,Adult with Family,5,0,410.425,0.0421052631578947,0,0,At-Risk Mid-Tier
0812-WUPTB,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.85,70.85,Yes,0-1 Year,1,0.0833333333333333,New,70.85,High,70.85,0.9860821155184412,0,2,1,1,0,0,Low,0,0,0,0,0,1,2,0,0,Senior with Family,7,1,8.85625,0.028228652081863,3,1,High-Risk New
3594-UVONA,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,3110.1,Yes,2-4 Years,0,2.9166666666666665,Mature,88.86,High,3008.25,1.0335133338871811,0,7,1,1,1,1,High,1,1,1,0,1,0,1,0,0,Adult Alone,2,0,1036.7,0.0814426992437463,1,1,Loyal Premium
0004-TLHLJ,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,280.85,Yes,0-1 Year,1,0.3333333333333333,New,70.2125,High,295.6,0.9468981793661496,0,3,1,1,0,1,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,8,1,31.20555555555556,0.040595399188092,3,1,High-Risk New
